buoy_id,buoy_name,latitude,longitude,timestamp,temperature,salinity,ph,dissolved_oxygen,turbidity,chlorophyll,wave_height
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-06T11:00:00+00:00,5.42,37.36,7.73,164.8,15.6,1.66,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-06T17:00:00+00:00,0.65,37.25,7.72,164.5,14.9,1.85,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-06T20:00:00+00:00,1.94,37.23,7.72,164,15.7,1.5,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-07T02:00:00+00:00,0.88,37.3,7.72,163.6,15.7,1.78,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-07T03:00:00+00:00,-0.69,37.37,7.72,162.9,14.9,1.89,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-07T09:00:00+00:00,2.97,37.29,7.7,167.4,15.1,1.66,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-07T12:00:00+00:00,2.67,37.21,7.73,164.7,15.3,1.35,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-07T18:00:00+00:00,2.76,37.24,7.73,166.7,15.3,1.22,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-07T21:00:00+00:00,4.63,37.24,7.73,165.9,14.7,1.83,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-08T00:00:00+00:00,2.74,37.35,7.73,162.3,15.6,1.03,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-08T03:00:00+00:00,0.35,37.35,7.73,161.4,15.1,1.81,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-08T09:00:00+00:00,3.71,37.17,7.71,169.2,14.8,1.73,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-08T10:00:00+00:00,3.44,37.23,7.7,166.4,15.2,1.6,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-08T11:00:00+00:00,2.75,37.31,7.73,168.1,15.1,1.04,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-08T14:00:00+00:00,0.63,37.18,7.7,159.9,15,1.03,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-08T17:00:00+00:00,4.06,37.23,7.73,164.7,15.7,1.59,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-08T23:00:00+00:00,1.64,37.22,7.73,167.2,15.2,1.74,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-09T00:00:00+00:00,4.05,37.24,7.72,164.9,15.5,1.2,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-09T01:00:00+00:00,1.58,37.23,7.73,168.7,15.2,1.53,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-09T07:00:00+00:00,4.16,37.32,7.7,160.4,15.4,1.83,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-09T10:00:00+00:00,1.8,37.21,7.71,168.6,14.8,1.24,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-09T16:00:00+00:00,3.95,37.33,7.7,165.7,15.5,1.33,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-09T22:00:00+00:00,-0.28,37.34,7.7,168.6,15.6,1.88,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-10T04:00:00+00:00,0.14,37.22,7.71,162.8,14.8,1.19,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-10T07:00:00+00:00,5.64,37.3,7.71,163.4,15,1.14,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-10T08:00:00+00:00,0.96,37.21,7.73,160.6,15.5,1.27,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-10T11:00:00+00:00,2.52,37.2,7.71,167.3,15.2,1.81,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-10T14:00:00+00:00,4.63,37.32,7.73,166.2,14.9,1.69,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-10T20:00:00+00:00,0.23,37.35,7.73,167.5,15.4,1.88,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-10T21:00:00+00:00,1.64,37.26,7.7,159.6,15.1,1.87,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-10T22:00:00+00:00,-0.1,37.24,7.71,162.6,15.3,1.89,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-11T01:00:00+00:00,3.98,37.28,7.73,163.5,14.9,1.31,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-11T02:00:00+00:00,4.19,37.24,7.73,160.3,15.7,1.22,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-11T03:00:00+00:00,2.93,37.34,7.73,163.9,14.8,1.35,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-11T06:00:00+00:00,3.23,37.27,7.7,168.7,15,1.85,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-11T12:00:00+00:00,3.25,37.25,7.73,163.8,15.5,0.96,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-11T18:00:00+00:00,0.62,37.17,7.73,168.8,15.6,1.81,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-12T00:00:00+00:00,0.18,37.28,7.73,161.4,15.3,1.77,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-12T06:00:00+00:00,2.02,37.34,7.72,169,14.9,1.21,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-12T12:00:00+00:00,5.1,37.3,7.72,167.3,15,1.35,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-12T15:00:00+00:00,2.39,37.36,7.73,163.2,15.4,1.63,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-12T16:00:00+00:00,4.4,37.27,7.71,166.4,15.6,1.85,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-12T17:00:00+00:00,3.84,37.3,7.72,167.3,15.1,1.79,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-12T18:00:00+00:00,2.85,37.34,7.7,167.7,15.6,1.68,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-12T19:00:00+00:00,4,37.27,7.7,167,15.1,1.34,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-12T22:00:00+00:00,0.39,37.26,7.7,166.5,15.1,0.97,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-12T23:00:00+00:00,-0.39,37.35,7.72,162.6,15.2,1.57,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-13T05:00:00+00:00,3.6,37.28,7.72,166.7,15.5,1.92,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-13T11:00:00+00:00,3.3,37.21,7.7,165.6,15.5,1.57,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-13T12:00:00+00:00,1.92,37.37,7.7,159.5,15.5,1.57,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-13T15:00:00+00:00,4.56,37.3,7.71,168.6,15.5,1.51,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-13T18:00:00+00:00,5.4,37.32,7.72,163.1,15.4,1.11,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-14T00:00:00+00:00,4.88,37.33,7.73,164.4,14.8,1.51,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-14T01:00:00+00:00,3.22,37.35,7.7,167.5,15.1,1.67,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-14T07:00:00+00:00,0.92,37.22,7.71,161.7,15.6,1.2,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-14T08:00:00+00:00,1.02,37.33,7.72,167.9,15.2,1.5,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-14T11:00:00+00:00,4.73,37.28,7.72,159.9,15.6,1.4,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-14T14:00:00+00:00,1.06,37.32,7.73,162.4,15.7,1.62,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-14T15:00:00+00:00,2.69,37.19,7.73,159.4,14.8,1.07,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-14T18:00:00+00:00,0.17,37.37,7.7,161.6,15.3,1.49,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-15T00:00:00+00:00,1.45,37.25,7.73,166.9,15.4,1.01,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-15T06:00:00+00:00,0.77,37.32,7.72,161.3,15,1,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-15T07:00:00+00:00,4.08,37.27,7.71,160.3,15.7,1.44,6.1
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-15T08:00:00+00:00,1.45,37.3,7.72,168.6,14.9,1.19,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-15T09:00:00+00:00,5.1,37.24,7.72,161.2,15.4,1.42,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-15T10:00:00+00:00,1.13,37.33,7.73,163.1,14.9,1.35,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-15T16:00:00+00:00,1.21,37.22,7.71,165.8,15,1.1,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-15T19:00:00+00:00,1.74,37.29,7.7,162.6,14.9,1.56,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-15T22:00:00+00:00,0.56,37.35,7.7,166,15.5,1.04,6.1
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-16T04:00:00+00:00,3.15,37.35,7.7,166.7,15.6,1.07,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-16T10:00:00+00:00,0.95,37.2,7.72,160.8,15.4,0.97,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-16T13:00:00+00:00,4.32,37.37,7.73,166,14.9,1.87,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-16T16:00:00+00:00,2.51,37.24,7.73,167.1,15.1,1.32,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-16T17:00:00+00:00,0.2,37.31,7.73,161.7,15.6,1.4,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-16T23:00:00+00:00,0.84,37.3,7.73,168.6,15.2,1.13,6.1
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-17T05:00:00+00:00,1.94,37.18,7.71,160.4,15.7,1.56,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-17T08:00:00+00:00,1.3,37.17,7.72,161.5,14.9,1.84,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-17T14:00:00+00:00,2.46,37.17,7.7,160.8,14.9,1.67,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-17T17:00:00+00:00,3.28,37.21,7.7,168.3,14.9,1.82,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-17T20:00:00+00:00,4.54,37.18,7.7,159.8,15.2,1.2,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-17T23:00:00+00:00,2.32,37.23,7.71,159.5,15.1,1.89,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-18T05:00:00+00:00,0.87,37.32,7.71,167,15.6,1.43,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-18T08:00:00+00:00,4.16,37.18,7.72,161.9,15.6,1.69,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-18T09:00:00+00:00,0.7,37.26,7.7,169.3,15.2,1.07,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-18T12:00:00+00:00,1.46,37.25,7.73,162.2,14.9,1.37,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-18T18:00:00+00:00,-0.02,37.23,7.72,168.6,15.6,1.05,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-19T00:00:00+00:00,1.97,37.17,7.73,168.1,15.4,1.74,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-19T01:00:00+00:00,1.43,37.27,7.73,159.5,15.6,1.57,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-19T04:00:00+00:00,-0.74,37.28,7.7,160.2,15.7,1.6,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-19T10:00:00+00:00,4.26,37.33,7.71,163.9,15.5,1.72,6.1
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-19T13:00:00+00:00,1.69,37.19,7.72,169.1,15.1,1.45,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-19T19:00:00+00:00,2.68,37.18,7.7,160.3,15.1,1.31,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-19T20:00:00+00:00,2.52,37.24,7.7,164.3,14.8,1.91,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-19T21:00:00+00:00,5.45,37.19,7.71,161.3,15.7,1.46,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-20T00:00:00+00:00,3.46,37.19,7.71,166.2,15,1.85,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-20T01:00:00+00:00,0.7,37.3,7.72,168,15.1,0.97,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-20T07:00:00+00:00,1.02,37.21,7.71,163.8,15.5,1.26,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-20T13:00:00+00:00,0.48,37.29,7.73,162,15.7,1.04,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-20T14:00:00+00:00,1.56,37.23,7.73,161.3,15.6,1.79,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-20T20:00:00+00:00,-0.5,37.36,7.73,162.4,15.7,1.95,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-20T21:00:00+00:00,4.41,37.22,7.7,161.8,15.7,1.75,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-21T00:00:00+00:00,2.89,37.33,7.7,164.9,14.7,1.82,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-21T03:00:00+00:00,3.38,37.23,7.7,166.2,15.7,1.14,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-21T04:00:00+00:00,2.03,37.25,7.71,164.7,15.4,1.2,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-21T10:00:00+00:00,2.51,37.17,7.73,167.8,14.9,1.24,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-21T11:00:00+00:00,4.07,37.26,7.71,167.1,14.9,1.63,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-21T14:00:00+00:00,2.99,37.36,7.73,167.5,15.2,1.48,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-21T17:00:00+00:00,1.44,37.17,7.7,163,15,1.29,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-21T18:00:00+00:00,2.3,37.32,7.7,163.8,15.1,1.14,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-22T00:00:00+00:00,3.46,37.36,7.71,161.4,15.7,1.51,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-22T03:00:00+00:00,1.74,37.28,7.73,164.1,14.9,1.77,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-22T06:00:00+00:00,0.94,37.29,7.71,161.5,15.7,1.8,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-22T09:00:00+00:00,0.51,37.29,7.71,168.4,15,1.38,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-22T12:00:00+00:00,5.34,37.17,7.7,168.5,15.6,1.34,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-22T15:00:00+00:00,2.98,37.24,7.7,165.1,15.2,1.74,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-22T16:00:00+00:00,4.59,37.26,7.73,161.6,14.8,1.85,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-22T19:00:00+00:00,4.95,37.3,7.71,168.3,15.5,1.77,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-22T20:00:00+00:00,0.88,37.35,7.71,161.7,15.1,1.35,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-23T02:00:00+00:00,1.88,37.19,7.71,164.7,14.8,1.77,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-23T03:00:00+00:00,0.41,37.36,7.7,160.5,14.7,1.08,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-23T06:00:00+00:00,2.74,37.36,7.72,168.1,15.7,1.69,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-23T09:00:00+00:00,2.87,37.22,7.7,163.7,15.3,1.79,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-23T15:00:00+00:00,2.78,37.21,7.73,159.7,15.3,1.46,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-23T18:00:00+00:00,3.11,37.36,7.72,167.4,15.3,1.66,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-23T21:00:00+00:00,2.21,37.28,7.72,167.9,15.2,1.88,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-24T00:00:00+00:00,4.2,37.23,7.73,164.3,14.7,1.03,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-24T03:00:00+00:00,0.66,37.3,7.73,162.3,14.9,1.16,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-24T06:00:00+00:00,4.7,37.19,7.7,161.1,15.5,1.24,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-24T09:00:00+00:00,0.77,37.36,7.7,164,14.9,1.35,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-24T12:00:00+00:00,-1.03,37.34,7.71,161.3,15.1,1.13,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-24T13:00:00+00:00,4.01,37.23,7.71,162.9,15.5,1.37,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-24T19:00:00+00:00,3.57,37.29,7.73,164.4,15.5,1.61,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-24T22:00:00+00:00,0.84,37.2,7.71,163.3,14.9,1.26,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-25T04:00:00+00:00,2.62,37.24,7.71,167.8,14.9,1.69,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-25T05:00:00+00:00,2.89,37.33,7.72,163.4,15,1.44,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-25T06:00:00+00:00,-0.58,37.2,7.73,165.7,15,1.37,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-25T07:00:00+00:00,0.55,37.35,7.72,169,15.1,1.27,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-25T13:00:00+00:00,-0.65,37.2,7.71,164.3,15.1,1.38,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-25T14:00:00+00:00,0.43,37.18,7.72,168.8,14.8,1.93,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-25T15:00:00+00:00,0.11,37.32,7.7,163.3,14.9,1.19,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-25T21:00:00+00:00,2.44,37.26,7.71,169.2,15.6,1.71,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-26T03:00:00+00:00,5.77,37.18,7.7,166.2,15.7,1.27,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-26T06:00:00+00:00,2.55,37.18,7.7,159.8,15.4,1.47,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-26T12:00:00+00:00,6.2,37.25,7.7,166.9,14.7,1.91,6.1
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-26T13:00:00+00:00,4.78,37.27,7.7,165.1,14.9,1.02,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-26T14:00:00+00:00,2.12,37.17,7.72,169.1,14.8,1.2,6.1
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-26T15:00:00+00:00,-0.92,37.17,7.71,167.5,15.5,1.6,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-26T21:00:00+00:00,1.22,37.31,7.72,160.4,15.6,1.01,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-26T22:00:00+00:00,-0.03,37.33,7.7,160.5,15.6,1.64,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-27T04:00:00+00:00,1.17,37.33,7.7,163.7,15.4,1.75,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-27T05:00:00+00:00,0.31,37.25,7.7,164.3,15.3,1.14,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-27T08:00:00+00:00,5.16,37.18,7.7,164.2,15,1.74,6.1
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-27T11:00:00+00:00,3.66,37.23,7.73,165.2,15.7,1.75,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-27T14:00:00+00:00,5.9,37.26,7.73,162.8,15.2,1.02,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-27T20:00:00+00:00,-0.04,37.28,7.7,161.6,15.2,1.91,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-27T23:00:00+00:00,4.64,37.21,7.73,159.5,15.4,1.45,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-28T05:00:00+00:00,1.6,37.32,7.71,166.8,15.3,1.62,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-28T06:00:00+00:00,1.07,37.33,7.71,164.7,15.3,1.64,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-28T12:00:00+00:00,2.16,37.34,7.73,165.3,14.9,1.31,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-28T15:00:00+00:00,1,37.34,7.73,160.2,15.7,1.56,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-28T18:00:00+00:00,1.53,37.18,7.71,159.6,14.8,1.07,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-28T21:00:00+00:00,3.43,37.26,7.73,165.9,14.8,1.2,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-29T03:00:00+00:00,0.01,37.3,7.72,167.2,15.6,1.23,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-29T06:00:00+00:00,3.7,37.36,7.72,160.4,15.4,1.55,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-29T12:00:00+00:00,2.69,37.33,7.73,166.5,14.7,0.99,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-29T18:00:00+00:00,1.19,37.22,7.72,166,14.8,1.16,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-29T21:00:00+00:00,-0.71,37.19,7.71,160.2,15.1,1.9,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-30T00:00:00+00:00,2.28,37.23,7.7,162.2,15.5,1.95,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-30T03:00:00+00:00,1.67,37.18,7.7,161,15.3,1.35,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-30T09:00:00+00:00,1.31,37.36,7.69,168,15.5,1.25,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-30T15:00:00+00:00,4.17,37.3,7.71,167.1,15,1.61,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-30T21:00:00+00:00,0.51,37.36,7.7,167.5,14.8,1.24,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-31T00:00:00+00:00,-0.16,37.2,7.72,165.6,15,1.84,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-31T01:00:00+00:00,1.71,37.17,7.72,159.9,14.8,1.23,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-31T02:00:00+00:00,3.38,37.36,7.73,164.6,15,1.54,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-31T08:00:00+00:00,3.13,37.22,7.72,169.3,15,1.41,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-31T14:00:00+00:00,1.89,37.28,7.71,160,15,1.21,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-31T17:00:00+00:00,0.81,37.2,7.71,160.9,15.6,1.26,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-31T20:00:00+00:00,1.32,37.28,7.7,162.8,14.7,1.93,6.3
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-31T21:00:00+00:00,2.4,37.22,7.71,161,15,1.4,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-31T22:00:00+00:00,2.59,37.33,7.72,168.3,15.2,1.95,6.4
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-10-31T23:00:00+00:00,0.43,37.36,7.73,161.1,15.4,1.33,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-11-01T00:00:00+00:00,-0.7,37.36,7.73,169.3,15.4,1.03,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-11-01T01:00:00+00:00,0.06,37.23,7.7,161.7,15.1,1.06,6.5
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-11-01T07:00:00+00:00,1.03,37.29,7.7,162.9,15.7,1.19,6.2
ATL-6643-H,Ocean Observer 22,-57.6082,90.8549,2022-11-01T13:00:00+00:00,-0.35,37.26,7.7,161.6,15.6,1.48,6.2
